STATEFP,COUNTYFP,TRACTCE,PUMA5CE
51,810,042202,81001
51,810,042400,81001
51,810,042600,81001
51,810,042801,81002
51,810,042802,81002
51,810,043002,81001
51,810,043004,81001
51,810,043005,81001
51,810,043006,81001
51,810,043200,81001
51,810,043400,81001
51,810,043600,81001
51,810,043800,81001
51,810,044004,81003
51,810,044005,81003
51,810,044006,81003
51,810,044007,81003
51,810,044008,81003
51,810,044201,81003
51,810,044202,81003
51,810,044401,81001
51,810,044402,81001
51,810,044600,81001
51,810,044805,81003
51,810,044806,81003
51,810,044807,81001
51,810,044808,81001
51,810,045000,81003
51,810,045200,81003
51,810,045405,81002
51,810,045407,81003
51,810,045408,81003
51,810,045412,81003
51,810,045414,81002
51,810,045415,81002
51,810,045420,81003
51,810,045421,81003
51,810,045422,81003
51,810,045424,81003
51,810,045425,81003
51,810,045426,81003
51,810,045427,81003
51,810,045428,81003
51,810,045429,81003
51,810,045430,81003
51,810,045431,81003
51,810,045432,81003
51,810,045433,81003
51,810,045434,81003
51,810,045601,81001
51,810,045603,81002
51,810,045605,81002
51,810,045606,81002
51,810,045801,81002
51,810,045803,81002
51,810,045805,81002
51,810,045806,81002
51,810,045807,81002
51,810,045808,81002
51,810,045809,81002
51,810,045810,81002
51,810,046002,81002
51,810,046006,81002
51,810,046009,81002
51,810,046010,81002
51,810,046011,81002
51,810,046013,81002
51,810,046014,81002
51,810,046015,81003
51,810,046016,81003
51,810,046017,81002
51,810,046018,81002
51,810,046019,81002
51,810,046020,81002
51,810,046204,81002
51,810,046206,81002
51,810,046207,81002
51,810,046211,81002
51,810,046212,81002
51,810,046213,81002
51,810,046214,81002
51,810,046216,81003
51,810,046217,81002
51,810,046219,81002
51,810,046220,81002
51,810,046221,81002
51,810,046222,81002
51,810,046223,81002
51,810,046224,81002
51,810,046225,81002
51,810,046400,81003
51,810,990100,81001
51,820,003100,01500
51,820,003200,01500
51,820,003300,01500
51,820,003400,01500
51,820,003500,01500
51,830,370100,09500
51,830,370200,09500
51,830,370300,09500
51,840,000101,06900
51,840,000102,06900
51,840,000201,06900
51,840,000202,06900
51,840,000301,06900
51,840,000302,06900
53,001,950100,27500
53,001,950200,27500
53,001,950301,27500
53,001,950302,27500
53,001,950303,27500
53,001,950400,27500
53,001,950500,27500
53,003,960100,27500
53,003,960200,27500
53,003,960300,27500
53,003,960400,27500
53,003,960500,27500
53,003,960600,27500
53,005,010100,20503
53,005,010201,20503
53,005,010203,20503
53,005,010204,20503
53,005,010300,20503
53,005,010400,20503
53,005,010500,20503
53,005,010600,20503
53,005,010701,20501
53,005,010703,20503
53,005,010705,20503
53,005,010707,20503
53,005,010708,20503
53,005,010807,20501
53,005,010809,20502
53,005,010810,20502
53,005,010811,20502
53,005,010814,20501
53,005,010815,20502
53,005,010816,20502
53,005,010817,20502
53,005,010818,20502
53,005,010819,20502
53,005,010820,20502
53,005,010901,20502
53,005,010902,20502
53,005,011001,20502
53,005,011002,20502
53,005,011100,20502
53,005,011201,20502
53,005,011202,20502
53,005,011300,20502
53,005,011401,20502
53,005,011402,20502
53,005,011501,20502
53,005,011504,20502
53,005,011505,20502
53,005,011506,20502
53,005,011600,20501
53,005,011701,20501
53,005,011702,20501
53,005,011801,20501
53,005,011802,20501
53,005,011900,20501
53,005,012000,20501
53,007,960100,20700
53,007,960201,20700
53,007,960202,20700
53,007,960203,20700
53,007,960301,20700
53,007,960302,20700
53,007,960303,20700
53,007,960400,20700
53,007,960501,20700
53,007,960502,20700
53,007,960600,20700
53,007,960700,20700
53,007,960801,20700
53,007,960803,20700
53,007,960804,20700
53,007,961001,20700
53,007,961002,20700
53,007,961101,20700
53,007,961102,20700
53,007,961200,20700
53,007,961301,20700
53,007,961303,20700
53,007,961304,20700
53,009,000300,20900
53,009,000600,20900
53,009,000700,20900
53,009,000800,20900
53,009,000900,20900
53,009,001000,20900
53,009,001100,20900
53,009,001200,20900
53,009,001300,20900
53,009,001400,20900
53,009,001500,20900
53,009,001600,20900
53,009,001701,20900
53,009,001702,20900
53,009,001800,20900
53,009,001901,20900
53,009,001902,20900
53,009,002001,20900
53,009,002002,20900
53,009,002100,20900
53,009,002301,20900
53,009,002302,20900
53,009,002400,20900
53,009,940000,20900
53,009,990100,20900
53,011,040101,21101
53,011,040102,21101
53,011,040201,21101
53,011,040202,21101
53,011,040203,21101
53,011,040301,21101
53,011,040303,21101
53,011,040304,21101
53,011,040305,21101
53,011,040403,21101
53,011,040407,21101
53,011,040408,21101
53,011,040409,21104
53,011,040411,21104
53,011,040412,21104
53,011,040413,21101
53,011,040414,21101
53,011,040415,21101
53,011,040416,21101
53,011,040504,21101
53,011,040505,21101
53,011,040507,21102
53,011,040509,21102
53,011,040510,21102
53,011,040511,21101
53,011,040512,21102
53,011,040513,21102
53,011,040603,21101
53,011,040604,21102
53,011,040605,21102
53,011,040608,21102
53,011,040609,21102
53,011,040610,21102
53,011,040703,21101
53,011,040706,21101
53,011,040707,21101
53,011,040709,21101
53,011,040711,21101
53,011,040712,21101
53,011,040713,21101
53,011,040714,21101
53,011,040715,21101
53,011,040803,21104
53,011,040806,21104
53,011,040808,21104
53,011,040809,21104
53,011,040810,21104
53,011,040811,21104
53,011,040812,21104
53,011,040904,21104
53,011,040905,21101
53,011,040907,21104
53,011,040908,21104
53,011,040909,21104
53,011,040910,21104
53,011,041003,21103
53,011,041005,21103
53,011,041007,21104
53,011,041008,21104
53,011,041009,21104
53,011,041010,21104
53,011,041011,21103
53,011,041104,21104
53,011,041105,21104
53,011,041107,21104
53,011,041110,21104
53,011,041111,21104
53,011,041112,21104
53,011,041113,21104
53,011,041114,21104
53,011,041203,21103
53,011,041205,21103
53,011,041206,21103
53,011,041207,21103
53,011,041208,21103
53,011,041309,21103
53,011,041310,21102
53,011,041312,21103
53,011,041313,21103
53,011,041317,21103
53,011,041319,21102
53,011,041320,21102
53,011,041321,21102
53,011,041322,21103
53,011,041323,21102
53,011,041325,21102
53,011,041326,21102
53,011,041328,21102
53,011,041329,21102
53,011,041330,21103
53,011,041331,21103
53,011,041332,21102
53,011,041333,21102
53,011,041334,21102
53,011,041335,21102
53,011,041336,21103
53,011,041337,21103
53,011,041400,21102
53,011,041500,21102
53,011,041600,21103
53,011,041700,21103
53,011,041800,21103
53,011,041900,21103
53,011,042000,21103
53,011,042100,21103
53,011,042300,21103
53,011,042400,21103
53,011,042500,21103
53,011,042601,21103
53,011,042602,21103
53,011,042700,21103
53,011,042800,21103
53,011,042900,21103
53,011,043000,21103
53,011,043100,21103
53,013,960200,27500
53,015,000400,21500
53,015,000501,21500
53,015,000502,21500
53,015,000601,21500
53,015,000602,21500
53,015,000702,21500
53,015,000703,21500
53,015,000705,21500
53,015,000706,21500
53,015,000801,21500
53,015,000802,21500
53,015,000901,21500
53,015,000902,21500
53,015,001000,21500
53,015,001100,21500
53,015,001200,21500
53,015,001300,21500
53,015,001501,21500
53,015,001503,21500
53,015,001504,21500
53,015,001601,21500
53,015,001602,21500
53,015,001700,21500
53,015,001800,21500
53,015,001900,21500
53,015,002001,21500
53,015,002003,21500
53,015,002004,21500
53,015,002100,21500
53,015,980000,21500
53,017,950101,20700
53,017,950102,20700
53,017,950200,20700
53,017,950300,20700
53,017,950400,20700
53,017,950500,20700
53,017,950600,20700
53,017,950700,20700
53,017,950800,20700
53,019,940000,26500
53,019,970100,26500
53,019,970200,26500
53,021,020101,20503
53,021,020102,20503
53,021,020103,20503
53,021,020201,20503
53,021,020202,20503
53,021,020300,20503
53,021,020401,20503
53,021,020402,20503
53,021,020403,20503
53,021,020404,20503
53,021,020501,20503
53,021,020503,20503
53,021,020504,20503
53,021,020603,20503
53,021,020605,20503
53,021,020606,20503
53,021,020607,20501
53,021,020608,20501
53,021,020700,20501
53,021,020801,20501
53,021,020802,20501
53,021,980100,20503
53,023,970300,27500
53,025,010100,22500
53,025,010200,22500
53,025,010300,22500
53,025,010401,22500
53,025,010402,22500
53,025,010500,22500
53,025,010600,22500
53,025,010700,22500
53,025,010800,22500
53,025,010901,22500
53,025,010903,22500
53,025,010904,22500
53,025,011001,22500
53,025,011002,22500
53,025,011101,22500
53,025,011102,22500
53,025,011200,22500
53,025,011300,22500
53,025,011401,22500
53,025,011403,22500
53,025,011404,22500
53,025,011405,22500
53,025,011406,22500
53,027,000201,22700
53,027,000202,22700
53,027,000300,22700
53,027,000401,22700
53,027,000402,22700
53,027,000501,22700
53,027,000502,22700
53,027,000600,22700
53,027,000700,22700
53,027,000800,22700
53,027,000900,22700
53,027,001000,22700
53,027,001100,22700
53,027,001200,22700
53,027,001300,22700
53,027,001400,22700
53,027,001500,22700
53,027,001601,22700
53,027,001602,22700
53,027,940000,22700
53,027,990000,22700
53,029,970100,22900
53,029,970200,22900
53,029,970300,22900
53,029,970401,22900
53,029,970402,22900
53,029,970500,22900
53,029,970601,22900
53,029,970602,22900
53,029,970700,22900
53,029,970800,22900
53,029,970900,22900
53,029,971000,22900
53,029,971100,22900
53,029,971301,22900
53,029,971302,22900
53,029,971400,22900
53,029,971500,22900
53,029,971600,22900
53,029,971700,22900
53,029,971800,22900
53,029,971900,22900
53,029,972000,22900
53,029,972100,22900
53,029,992201,22900
53,031,950202,20900
53,031,950301,20900
53,031,950302,20900
53,031,950400,20900
53,031,950501,20900
53,031,950502,20900
53,031,950602,20900
53,031,950603,20900
53,031,950604,20900
53,031,950702,20900
53,031,990000,20900
53,033,000101,23318
53,033,000102,23318
53,033,000201,23318
53,033,000202,23318
53,033,000300,23318
53,033,000402,23318
53,033,000403,23318
53,033,000404,23318
53,033,000500,23318
53,033,000601,23318
53,033,000602,23318
53,033,000700,23318
53,033,000800,23318
53,033,000900,23318
53,033,001000,23318
53,033,001100,23318
53,033,001201,23318
53,033,001202,23318
53,033,001300,23318
53,033,001400,23318
53,033,001500,23316
53,033,001600,23316
53,033,001701,23318
53,033,001702,23318
53,033,001800,23318
53,033,001900,23318
53,033,002000,23318
53,033,002100,23318
53,033,002200,23318
53,033,002400,23317
53,033,002500,23317
53,033,002600,23317
53,033,002700,23317
53,033,002800,23316
53,033,002900,23316
53,033,003000,23316
53,033,003100,23316
53,033,003201,23316
53,033,003202,23316
53,033,003301,23316
53,033,003302,23316
53,033,003400,23316
53,033,003500,23316
53,033,003601,23317
53,033,003602,23317
53,033,003800,23317
53,033,003900,23317
53,033,004000,23317
53,033,004101,23317
53,033,004102,23317
53,033,004201,23317
53,033,004202,23317
53,033,004301,23317
53,033,004302,23317
53,033,004401,23317
53,033,004402,23317
53,033,004500,23317
53,033,004600,23317
53,033,004701,23316
53,033,004702,23316
53,033,004703,23316
53,033,004800,23316
53,033,004901,23316
53,033,004902,23316
53,033,005000,23317
53,033,005100,23317
53,033,005201,23317
53,033,005202,23317
53,033,005303,23317
53,033,005304,23317
53,033,005305,23317
53,033,005306,23317
53,033,005307,23317
53,033,005401,23317
53,033,005402,23317
53,033,005600,23316
53,033,005700,23316
53,033,005801,23316
53,033,005803,23316
53,033,005804,23316
53,033,005901,23315
53,033,005902,23315
53,033,006000,23315
53,033,006100,23314
53,033,006200,23314
53,033,006300,23314
53,033,006400,23314
53,033,006500,23314
53,033,006600,23315
53,033,006701,23315
53,033,006702,23315
53,033,006703,23315
53,033,006800,23315
53,033,006900,23315
53,033,007001,23315
53,033,007002,23315
53,033,007101,23315
53,033,007102,23315
53,033,007201,23315
53,033,007202,23315
53,033,007203,23315
53,033,007301,23315
53,033,007302,23315
53,033,007303,23315
53,033,007403,23314
53,033,007404,23314
53,033,007405,23314
53,033,007406,23314
53,033,007501,23314
53,033,007502,23314
53,033,007503,23314
53,033,007600,23314
53,033,007700,23314
53,033,007800,23314
53,033,007901,23314
53,033,007902,23314
53,033,008002,23315
53,033,008003,23315
53,033,008004,23315
53,033,008101,23315
53,033,008102,23315
53,033,008200,23315
53,033,008300,23314
53,033,008401,23314
53,033,008402,23314
53,033,008500,23314
53,033,008600,23314
53,033,008700,23314
53,033,008800,23314
53,033,008900,23313
53,033,009000,23314
53,033,009100,23314
53,033,009200,23315
53,033,009300,23312
53,033,009400,23313
53,033,009500,23313
53,033,009600,23312
53,033,009701,23312
53,033,009702,23312
53,033,009801,23312
53,033,009802,23312
53,033,009900,23312
53,033,010001,23313
53,033,010002,23313
53,033,010101,23313
53,033,010102,23313
53,033,010200,23313
53,033,010301,23313
53,033,010302,23313
53,033,010401,23313
53,033,010402,23313
53,033,010501,23312
53,033,010502,23312
53,033,010601,23312
53,033,010602,23312
53,033,010701,23312
53,033,010702,23312
53,033,010800,23312
53,033,010900,23312
53,033,011001,23313
53,033,011002,23313
53,033,011101,23313
53,033,011102,23313
53,033,011200,23312
53,033,011300,23312
53,033,011401,23312
53,033,011402,23312
53,033,011500,23312
53,033,011601,23312
53,033,011602,23312
53,033,011700,23313
53,033,011801,23313
53,033,011802,23313
53,033,011901,23313
53,033,011902,23313
53,033,012000,23312
53,033,012100,23312
53,033,020100,23301
53,033,020200,23301
53,033,020301,23301
53,033,020302,23301
53,033,020401,23301
53,033,020402,23301
53,033,020500,23301
53,033,020600,23301
53,033,020700,23301
53,033,020800,23301
53,033,020900,23301
53,033,021000,23301
53,033,021100,23301
53,033,021300,23301
53,033,021400,23301
53,033,021500,23301
53,033,021600,23301
53,033,021701,23301
53,033,021702,23301
53,033,021802,23301
53,033,021803,23301
53,033,021804,23301
53,033,021903,23303
53,033,021904,23303
53,033,021905,23301
53,033,021906,23302
53,033,022001,23301
53,033,022003,23303
53,033,022005,23303
53,033,022006,23303
53,033,022101,23301
53,033,022102,23301
53,033,022201,23303
53,033,022203,23303
53,033,022204,23303
53,033,022205,23303
53,033,022300,23303
53,033,022401,23303
53,033,022402,23303
53,033,022501,23303
53,033,022502,23303
53,033,022603,23303
53,033,022604,23303
53,033,022605,23303
53,033,022606,23303
53,033,022701,23303
53,033,022702,23303
53,033,022703,23303
53,033,022802,23303
53,033,022803,23303
53,033,022804,23304
53,033,022805,23304
53,033,022901,23304
53,033,022902,23303
53,033,023000,23304
53,033,023100,23304
53,033,023201,23304
53,033,023202,23304
53,033,023300,23304
53,033,023401,23304
53,033,023403,23304
53,033,023404,23305
53,033,023500,23304
53,033,023601,23304
53,033,023603,23304
53,033,023604,23304
53,033,023701,23304
53,033,023702,23304
53,033,023801,23304
53,033,023805,23304
53,033,023806,23304
53,033,023807,23304
53,033,023808,23304
53,033,023901,23304
53,033,023902,23304
53,033,024001,23304
53,033,024002,23304
53,033,024100,23304
53,033,024200,23304
53,033,024301,23305
53,033,024302,23305
53,033,024400,23305
53,033,024500,23305
53,033,024601,23305
53,033,024602,23305
53,033,024701,23304
53,033,024703,23305
53,033,024704,23305
53,033,024800,23304
53,033,024901,23304
53,033,024902,23304
53,033,024904,23304
53,033,024905,23304
53,033,025001,23305
53,033,025005,23305
53,033,025006,23305
53,033,025007,23304
53,033,025008,23304
53,033,025101,23310
53,033,025103,23310
53,033,025104,23310
53,033,025201,23310
53,033,025202,23310
53,033,025302,23310
53,033,025303,23310
53,033,025304,23310
53,033,025401,23310
53,033,025402,23310
53,033,025500,23310
53,033,025601,23310
53,033,025602,23310
53,033,025702,23310
53,033,025703,23310
53,033,025704,23310
53,033,025803,23310
53,033,025804,23310
53,033,025805,23310
53,033,025806,23310
53,033,026001,23310
53,033,026003,23310
53,033,026004,23310
53,033,026101,23310
53,033,026102,23310
53,033,026200,23311
53,033,026300,23311
53,033,026400,23311
53,033,026500,23311
53,033,026600,23311
53,033,026700,23311
53,033,026801,23311
53,033,026802,23311
53,033,027000,23311
53,033,027100,23311
53,033,027200,23311
53,033,027300,23311
53,033,027400,23311
53,033,027500,23311
53,033,027600,23311
53,033,027701,23308
53,033,027702,23308
53,033,027800,23311
53,033,027901,23311
53,033,027902,23311
53,033,028000,23311
53,033,028100,23311
53,033,028200,23311
53,033,028300,23311
53,033,028402,23311
53,033,028403,23311
53,033,028500,23311
53,033,028600,23311
53,033,028700,23311
53,033,028801,23311
53,033,028802,23311
53,033,028901,23308
53,033,028902,23308
53,033,029001,23308
53,033,029003,23308
53,033,029004,23309
53,033,029101,23309
53,033,029102,23309
53,033,029203,23309
53,033,029205,23309
53,033,029206,23309
53,033,029207,23309
53,033,029208,23309
53,033,029304,23310
53,033,029305,23309
53,033,029306,23309
53,033,029307,23309
53,033,029308,23310
53,033,029309,23310
53,033,029403,23309
53,033,029405,23309
53,033,029406,23309
53,033,029407,23309
53,033,029408,23309
53,033,029504,23309
53,033,029505,23309
53,033,029506,23309
53,033,029507,23309
53,033,029508,23309
53,033,029602,23307
53,033,029603,23309
53,033,029604,23309
53,033,029701,23309
53,033,029702,23309
53,033,029803,23309
53,033,029804,23309
53,033,029805,23307
53,033,029806,23307
53,033,029901,23307
53,033,029902,23307
53,033,030003,23308
53,033,030005,23308
53,033,030006,23308
53,033,030007,23308
53,033,030008,23308
53,033,030101,23308
53,033,030102,23308
53,033,030201,23308
53,033,030203,23308
53,033,030204,23308
53,033,030304,23308
53,033,030305,23308
53,033,030306,23308
53,033,030308,23308
53,033,030309,23308
53,033,030310,23308
53,033,030311,23308
53,033,030312,23308
53,033,030313,23308
53,033,030314,23308
53,033,030403,23307
53,033,030404,23307
53,033,030405,23307
53,033,030406,23307
53,033,030407,23307
53,033,030501,23307
53,033,030503,23307
53,033,030504,23307
53,033,030600,23307
53,033,030700,23307
53,033,030801,23307
53,033,030802,23307
53,033,030901,23307
53,033,030902,23307
53,033,031000,23307
53,033,031101,23307
53,033,031102,23307
53,033,031202,23307
53,033,031204,23306
53,033,031206,23307
53,033,031207,23307
53,033,031208,23307
53,033,031301,23306
53,033,031302,23306
53,033,031400,23306
53,033,031501,23306
53,033,031502,23306
53,033,031601,23306
53,033,031603,23306
53,033,031604,23306
53,033,031605,23306
53,033,031704,23309
53,033,031705,23306
53,033,031707,23309
53,033,031708,23309
53,033,031709,23306
53,033,031710,23306
53,033,031800,23306
53,033,031904,23306
53,033,031906,23306
53,033,031908,23310
53,033,031909,23310
53,033,031910,23310
53,033,031911,23310
53,033,031912,23306
53,033,031913,23306
53,033,032002,23306
53,033,032003,23306
53,033,032005,23306
53,033,032006,23306
53,033,032007,23306
53,033,032008,23306
53,033,032010,23306
53,033,032011,23306
53,033,032102,23306
53,033,032103,23305
53,033,032104,23305
53,033,032207,23305
53,033,032211,23305
53,033,032213,23305
53,033,032215,23305
53,033,032216,23305
53,033,032217,23305
53,033,032218,23305
53,033,032219,23305
53,033,032220,23305
53,033,032221,23305
53,033,032222,23305
53,033,032223,23305
53,033,032224,23305
53,033,032225,23305
53,033,032307,23302
53,033,032311,23302
53,033,032313,23303
53,033,032315,23302
53,033,032316,23305
53,033,032317,23305
53,033,032318,23305
53,033,032319,23302
53,033,032320,23302
53,033,032321,23302
53,033,032322,23302
53,033,032323,23303
53,033,032324,23303
53,033,032325,23303
53,033,032326,23302
53,033,032327,23302
53,033,032328,23302
53,033,032330,23303
53,033,032331,23303
53,033,032332,23302
53,033,032333,23302
53,033,032401,23302
53,033,032402,23302
53,033,032500,23302
53,033,032601,23302
53,033,032603,23302
53,033,032604,23302
53,033,032605,23302
53,033,032703,23302
53,033,032704,23302
53,033,032705,23302
53,033,032706,23302
53,033,032800,23302
53,033,990100,23308
53,035,080101,23502
53,035,080102,23502
53,035,080200,23502
53,035,080300,23502
53,035,080400,23502
53,035,080500,23502
53,035,080600,23502
53,035,080700,23502
53,035,080800,23502
53,035,080900,23502
53,035,081000,23502
53,035,081100,23502
53,035,081200,23502
53,035,081400,23502
53,035,090101,23501
53,035,090102,23501
53,035,090201,23501
53,035,090202,23501
53,035,090300,23501
53,035,090400,23501
53,035,090501,23501
53,035,090502,23501
53,035,090700,23501
53,035,090800,23501
53,035,090901,23501
53,035,090902,23501
53,035,091001,23501
53,035,091002,23501
53,035,091100,23501
53,035,091201,23501
53,035,091204,23501
53,035,091205,23501
53,035,091206,23501
53,035,091301,23501
53,035,091302,23501
53,035,091400,23501
53,035,091500,23501
53,035,091600,23501
53,035,091701,23501
53,035,091702,23501
53,035,091800,23502
53,035,091900,23502
53,035,092000,23502
53,035,092101,23502
53,035,092102,23502
53,035,092200,23502
53,035,092300,23502
53,035,092400,23502
53,035,092500,23502
53,035,092600,23502
53,035,092701,23502
53,035,092704,23502
53,035,092801,23502
53,035,092802,23502
53,035,092803,23502
53,035,092901,23502
53,035,092902,23502
53,035,940000,23501
53,035,940100,23501
53,035,990100,23501
53,037,975101,22500
53,037,975102,22500
53,037,975103,22500
53,037,975104,22500
53,037,975201,22500
53,037,975202,22500
53,037,975203,22500
53,037,975300,22500
53,037,975402,22500
53,037,975403,22500
53,037,975404,22500
53,037,975500,22500
53,037,975600,22500
53,037,975700,22500
53,039,950101,24100
53,039,950102,24100
53,039,950103,24100
53,039,950200,24100
53,039,950301,24100
53,039,950302,24100
53,041,970100,24100
53,041,970200,24100
53,041,970300,24100
53,041,970400,24100
53,041,970500,24100
53,041,970600,24100
53,041,970700,24100
53,041,970800,24100
53,041,970900,24100
53,041,971000,24100
53,041,971100,24100
53,041,971200,24100
53,041,971300,24100
53,041,971400,24100
53,041,971501,24100
53,041,971502,24100
53,041,971600,24100
53,041,971700,24100
53,041,971800,24100
53,041,971900,24100
53,041,972000,24100
53,043,960100,27500
53,043,960200,27500
53,043,960300,27500
53,043,960400,27500
53,045,940000,22700
53,045,960100,22700
53,045,960201,22700
53,045,960202,22700
53,045,960301,22700
53,045,960302,22700
53,045,960401,22700
53,045,960402,22700
53,045,960403,22700
53,045,960500,22700
53,045,960600,22700
53,045,960700,22700
53,045,960800,22700
53,045,960900,22700
53,045,961000,22700
53,045,961101,22700
53,045,961102,22700
53,045,961200,22700
53,045,961300,22700
53,047,940100,26500
53,047,940200,26500
53,047,970301,26500
53,047,970302,26500
53,047,970303,26500
53,047,970400,26500
53,047,970500,26500
53,047,970601,26500
53,047,970602,26500
53,047,970700,26500
53,047,970800,26500
53,047,970900,26500
53,047,971000,26500
53,049,950200,21500
53,049,950301,21500
53,049,950302,21500
53,049,950400,21500
53,049,950501,21500
53,049,950502,21500
53,049,950600,21500
53,049,950701,21500
53,049,950702,21500
53,049,950801,21500
53,049,950802,21500
53,049,990100,21500
53,051,970100,26500
53,051,970200,26500
53,051,970300,26500
53,051,970400,26500
53,051,970500,26500
53,053,060200,25301
53,053,060300,25301
53,053,060400,25301
53,053,060500,25301
53,053,060600,25301
53,053,060700,25301
53,053,060800,25301
53,053,060903,25301
53,053,060904,25301
53,053,060906,25301
53,053,060907,25301
53,053,060908,25301
53,053,061001,25301
53,053,061002,25301
53,053,061100,25301
53,053,061200,25301
53,053,061300,25301
53,053,061400,25301
53,053,061501,25301
53,053,061502,25301
53,053,061601,25301
53,053,061602,25301
53,053,061700,25301
53,053,061800,25302
53,053,061900,25302
53,053,062000,25302
53,053,062300,25302
53,053,062400,25302
53,053,062501,25302
53,053,062502,25302
53,053,062600,25302
53,053,062801,25302
53,053,062802,25302
53,053,062901,25302
53,053,062902,25302
53,053,063000,25302
53,053,063100,25302
53,053,063200,25302
53,053,063301,25302
53,053,063302,25302
53,053,063401,25302
53,053,063402,25302
53,053,063501,25302
53,053,063502,25302
53,053,070100,25304
53,053,070204,25304
53,053,070205,25304
53,053,070206,25304
53,053,070207,25304
53,053,070208,25304
53,053,070209,25304
53,053,070307,25303
53,053,070308,25303
53,053,070309,25303
53,053,070310,25304
53,053,070311,25304
53,053,070312,25303
53,053,070313,25303
53,053,070314,25303
53,053,070315,25303
53,053,070316,25303
53,053,070401,25303
53,053,070403,25304
53,053,070404,25304
53,053,070703,25303
53,053,071100,25306
53,053,071205,25305
53,053,071206,25305
53,053,071207,25305
53,053,071209,25305
53,053,071210,25305
53,053,071211,25305
53,053,071212,25305
53,053,071304,25305
53,053,071305,25306
53,053,071306,25306
53,053,071307,25305
53,053,071309,25305
53,053,071310,25305
53,053,071403,25306
53,053,071408,25306
53,053,071409,25306
53,053,071411,25306
53,053,071412,25306
53,053,071413,25306
53,053,071414,25304
53,053,071415,25304
53,053,071416,25306
53,053,071417,25306
53,053,071503,25306
53,053,071504,25306
53,053,071505,25306
53,053,071506,25306
53,053,071601,25306
53,053,071603,25306
53,053,071604,25306
53,053,071703,25306
53,053,071704,25306
53,053,071705,25306
53,053,071706,25306
53,053,071707,25306
53,053,071803,25307
53,053,071805,25307
53,053,071806,25307
53,053,071807,25307
53,053,071808,25307
53,053,071901,25307
53,053,071902,25307
53,053,072000,25307
53,053,072105,25307
53,053,072106,25307
53,053,072107,25307
53,053,072108,25307
53,053,072109,25308
53,053,072111,25308
53,053,072112,25307
53,053,072305,25307
53,053,072307,25307
53,053,072309,25307
53,053,072310,25307
53,053,072311,25307
53,053,072312,25307
53,053,072313,25307
53,053,072314,25307
53,053,072315,25307
53,053,072405,25308
53,053,072406,25308
53,053,072407,25308
53,053,072408,25308
53,053,072409,25308
53,053,072410,25308
53,053,072503,25308
53,053,072504,25308
53,053,072506,25308
53,053,072507,25308
53,053,072508,25308
53,053,072509,25308
53,053,072601,25308
53,053,072602,25308
53,053,072603,25308
53,053,072801,25308
53,053,072802,25308
53,053,072901,25308
53,053,072903,25308
53,053,072907,25308
53,053,072908,25308
53,053,072909,25308
53,053,073001,25304
53,053,073005,25304
53,053,073006,25304
53,053,073110,25305
53,053,073111,25305
53,053,073114,25304
53,053,073115,25304
53,053,073116,25304
53,053,073117,25304
53,053,073118,25304
53,053,073119,25304
53,053,073120,25305
53,053,073121,25305
53,053,073122,25305
53,053,073123,25305
53,053,073124,25304
53,053,073126,25305
53,053,073127,25305
53,053,073128,25305
53,053,073129,25304
53,053,073130,25304
53,053,073131,25305
53,053,073132,25304
53,053,073133,25305
53,053,073200,25304
53,053,073301,25303
53,053,073302,25303
53,053,073404,25305
53,053,073405,25305
53,053,073406,25305
53,053,073407,25305
53,053,073408,25305
53,053,073501,25303
53,053,073502,25303
53,053,940001,25301
53,053,940002,25303
53,053,940004,25303
53,053,940005,25301
53,053,940006,25302
53,053,940007,25302
53,053,940008,25301
53,053,940009,25303
53,053,940010,25303
53,053,940011,25301
53,053,940012,25303
53,053,940013,25303
53,055,960101,22900
53,055,960102,22900
53,055,960103,22900
53,055,960301,22900
53,055,960302,22900
53,055,960400,22900
53,055,960501,22900
53,055,960502,22900
53,055,990100,22900
53,057,940201,25701
53,057,940301,25701
53,057,940302,25701
53,057,940401,25701
53,057,940402,25701
53,057,940403,25701
53,057,940500,25701
53,057,940600,25701
53,057,940700,25701
53,057,940801,25701
53,057,940802,25701
53,057,950100,25701
53,057,950801,25701
53,057,950802,25701
53,057,950803,25701
53,057,950900,25701
53,057,951000,25701
53,057,951101,25701
53,057,951102,25701
53,057,951200,25701
53,057,951300,25701
53,057,951400,25701
53,057,951501,25701
53,057,951502,25701
53,057,951503,25701
53,057,951600,25701
53,057,951700,25701
53,057,951800,25701
53,057,951900,25701
53,057,952100,25701
53,057,952200,25701
53,057,952301,25701
53,057,952303,25701
53,057,952304,25701
53,057,952401,25701
53,057,952403,25701
53,057,952404,25701
53,057,952405,25701
53,057,952500,25701
53,057,952600,25701
53,057,952700,25701
53,057,990100,25701
53,059,950100,24100
53,059,950200,24100
53,059,950300,24100
53,059,950400,24100
53,059,950500,24100
53,061,040100,26106
53,061,040200,26106
53,061,040300,26106
53,061,040400,26106
53,061,040500,26106
53,061,040700,26106
53,061,040800,26106
53,061,040900,26106
53,061,041000,26106
53,061,041100,26106
53,061,041201,26106
53,061,041202,26106
53,061,041301,26105
53,061,041303,26106
53,061,041304,26106
53,061,041400,26106
53,061,041500,26106
53,061,041601,26106
53,061,041605,26106
53,061,041606,26106
53,061,041607,26106
53,061,041609,26106
53,061,041610,26106
53,061,041701,26106
53,061,041703,26105
53,061,041704,26105
53,061,041805,26106
