NTD ID,Legacy NTD ID,Agency,Status,Reporter Type,UZA,UZA Name,Mode,TOS,2002.00,2003.00,2004.00,2005.00,2006.00,2007.00,2008.00,2009.00,2010.00,2011.00,2012.00,2013.00,2014.00,2015.00,2016.00,2017.00,2018.00,2019.00,2020.00,2021.00,2022.00,2023.00
90136,9136,Regional Public Transportation Authority,Active,Full Reporter: Operating,12,"Phoenix-Mesa, AZ",DR,TX,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29082.00,177244.00,389568.00,406880.00,450816.00,519108.00,558843.00,523174.00,525250.00,193344.00,93761.00,110231.00,28389.00
90136,9136,Regional Public Transportation Authority,Active,Full Reporter: Operating,12,"Phoenix-Mesa, AZ",MB,PT,3812531.00,4071477.00,4837244.00,6388229.00,6430664.00,7208309.00,8490406.00,7757737.00,7625670.00,8605576.00,9388479.00,13720696.00,17701916.00,16869006.00,15280132.00,14698500.00,14327854.00,13551104.00,7180140.00,5708681.00,7476321.00,2673147.00
90136,9136,Regional Public Transportation Authority,Active,Full Reporter: Operating,12,"Phoenix-Mesa, AZ",VP,PT,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,561353.00,982357.00,998111.00,566594.00,430677.00,461668.00,172105.00
90137,9137,Surprise Dial-A-Ride Transit System,Inactive,Small Systems Reporter,12,"Phoenix-Mesa, AZ",DR,DO,6103.00,5571.00,2319.00,8182.00,15026.00,19179.00,20397.00,19782.00,23093.00,24418.00,17548.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
90140,9140,City of Peoria ,Active,Full Reporter: Operating,12,"Phoenix-Mesa, AZ",DR,DO,23014.00,0.00,0.00,0.00,40168.00,40122.00,38861.00,34985.00,30907.00,26598.00,25208.00,23422.00,26025.00,23306.00,21104.00,21035.00,21058.00,21533.00,14402.00,19375.00,23701.00,6345.00
90142,9142,"University of California, Davis",Active,Full Reporter: Operating,382,"Davis, CA",MB,DO,2912404.00,3282035.00,3493808.00,3349821.00,3251557.00,3148567.00,3275624.00,3400980.00,3534326.00,3667545.00,3789313.00,3898584.00,3990691.00,4006474.00,3986149.00,4013621.00,3827710.00,3995713.00,1302047.00,1066115.00,2236409.00,1366024.00
90144,9144,Livermore / Amador Valley Transit Authority,Active,Full Reporter: Operating,66,"Concord, CA",DR,PT,43196.00,22101.00,53782.00,60943.00,66198.00,64861.00,64477.00,65295.00,57674.00,50765.00,44594.00,44299.00,43449.00,53274.00,54295.00,51766.00,46666.00,45833.00,19159.00,7733.00,0.00,0.00
90144,9144,Livermore / Amador Valley Transit Authority,Active,Full Reporter: Operating,66,"Concord, CA",MB,PT,1951174.00,946508.00,1928266.00,1987782.00,2085610.00,2171823.00,2295121.00,1909098.00,1703647.00,1750472.00,1730047.00,1688587.00,1642283.00,1667881.00,1594786.00,1571604.00,1667958.00,1761884.00,668272.00,615929.00,994354.00,394466.00
90146,9146,Foothill Transit,Active,Full Reporter: Operating,2,"Los Angeles-Long Beach-Anaheim, CA",MB,PT,15522581.00,13092680.00,14226828.00,14238107.00,14451451.00,13895325.00,14282522.00,12584135.00,12861767.00,14052742.00,13902047.00,14257099.00,14766378.00,14170727.00,13584934.00,12887639.00,12452656.00,11751793.00,7199280.00,6226106.00,7389595.00,2488133.00
90147,9147,City of Los Angeles,Active,Full Reporter: Operating,2,"Los Angeles--Long Beach--Anaheim, CA",CB,PT,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2026234.00,1900402.00,1749315.00,1516081.00,1423849.00,1330920.00,1473477.00,1554108.00,492925.00,473420.00,762416.00,290790.00
90147,9147,City of Los Angeles,Active,Full Reporter: Operating,2,"Los Angeles--Long Beach--Anaheim, CA",DR,PT,1114422.00,1085945.00,1127590.00,1128422.00,960277.00,980273.00,999660.00,950831.00,909191.00,229212.00,211716.00,216144.00,217699.00,218564.00,209929.00,201915.00,197226.00,200903.00,141360.00,138205.00,164455.00,59373.00
90147,9147,City of Los Angeles,Active,Full Reporter: Operating,2,"Los Angeles--Long Beach--Anaheim, CA",DR,TX,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,122353.00,114946.00,94696.00,88849.00,81697.00,72260.00,64315.00,60680.00,86057.00,78896.00,88012.00,81725.00,29147.00
90147,9147,City of Los Angeles,Active,Full Reporter: Operating,2,"Los Angeles--Long Beach--Anaheim, CA",MB,PT,20593302.00,21815577.00,29825253.00,28719489.00,29530594.00,30193463.00,31229468.00,30315556.00,28913882.00,26075196.00,22775964.00,23729936.00,22636761.00,20849050.00,19125335.00,17227313.00,17308947.00,16723863.00,8887013.00,10626543.00,13927416.00,4636275.00
90148,9148,Victor Valley Transit Authority,Active,Full Reporter: Operating,114,"Victorville-Hesperia, CA",CB,PT,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32894.00,68210.00,52100.00,48251.00,46667.00,46021.00,38569.00,33219.00,27169.00,31526.00,34986.00,11768.00
90148,9148,Victor Valley Transit Authority,Active,Full Reporter: Operating,114,"Victorville-Hesperia, CA",DR,PT,51897.00,0.00,0.00,0.00,111416.00,105995.00,110437.00,103891.00,103022.00,108027.00,119527.00,134400.00,147890.00,162896.00,181687.00,183987.00,187272.00,190975.00,79188.00,81371.00,106581.00,38540.00
90148,9148,Victor Valley Transit Authority,Active,Full Reporter: Operating,114,"Victorville-Hesperia, CA",MB,PT,481879.00,0.00,0.00,0.00,945237.00,971657.00,1157785.00,1274389.00,1435557.00,1695956.00,1731375.00,1726718.00,1923603.00,1959912.00,1802691.00,1570887.00,1435087.00,1506084.00,770665.00,574613.00,617220.00,213513.00
90148,9148,Victor Valley Transit Authority,Active,Full Reporter: Operating,114,"Victorville-Hesperia, CA",VP,PT,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,39106.00,334073.00,491062.00,554053.00,550580.00,607519.00,598638.00,582433.00,446693.00,403590.00,442298.00,157825.00
90149,9149,City of Lompoc,Inactive,Small Systems Reporter,485,"Lompoc, CA",CB,PT,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19859.00,218210.00,104826.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
90149,9149,City of Lompoc,Inactive,Small Systems Reporter,485,"Lompoc, CA",DR,PT,20031.00,19712.00,0.00,22988.00,22317.00,22806.00,24224.00,19000.00,18776.00,19038.00,15437.00,13474.00,6509.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
90149,9149,City of Lompoc,Inactive,Small Systems Reporter,485,"Lompoc, CA",MB,PT,150648.00,166984.00,0.00,240794.00,265589.00,274956.00,248003.00,270095.00,271605.00,192855.00,92275.00,93284.00,48474.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
90150,9150,City of Alameda Ferry Services,Inactive,Full Reporter: Operating,12,"San Francisco-Oakland, CA",FB,PT,563311.00,563311.00,0.00,0.00,0.00,577386.00,574474.00,560637.00,529604.00,461824.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
90151,9151,Southern California Regional Rail Authority,Active,Full Reporter: Operating,2,"Los Angeles-Long Beach-Anaheim, CA",CR,DO,8739364.00,9100904.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
90151,9151,Southern California Regional Rail Authority,Active,Full Reporter: Operating,2,"Los Angeles-Long Beach-Anaheim, CA",CR,PT,0.00,0.00,9806532.00,10258929.00,10797523.00,11146838.00,12161214.00,11020202.00,11151157.00,11744628.00,14213833.00,13261317.00,13924823.00,13984154.00,13934355.00,14230278.00,13572189.00,12640293.00,4091383.00,2922403.00,4511271.00,2018673.00
90154,9154,Los Angeles County Metropolitan Transportation Authority ,Active,Full Reporter: Operating/Building,2,"Los Angeles-Long Beach-Anaheim, CA",DR,DO,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,481.00,237005.00,644914.00,227098.00
90154,9154,Los Angeles County Metropolitan Transportation Authority ,Active,Full Reporter: Operating/Building,2,"Los Angeles-Long Beach-Anaheim, CA",HR,DO,36162726.00,29299986.00,33840007.00,37347011.00,41371257.00,42222633.00,45457703.00,47453332.00,47434970.00,46964495.00,48703613.00,51030536.00,48645204.00,46356743.00,45629337.00,44861106.00,43301200.00,41775490.00,22776524.00,21398104.00,25767716.00,9188619.00
90154,9154,Los Angeles County Metropolitan Transportation Authority ,Active,Full Reporter: Operating/Building,2,"Los Angeles-Long Beach-Anaheim, CA",LR,DO,31425761.00,30716781.00,35868982.00,39717076.00,42144560.00,42221236.00,44983267.00,45087245.00,48161730.00,50797884.00,60175511.00,63759511.00,63890065.00,60617980.00,65727048.00,67921969.00,64716325.00,51396408.00,29142425.00,26468779.00,31659537.00,10553735.00
90154,9154,Los Angeles County Metropolitan Transportation Authority ,Active,Full Reporter: Operating/Building,2,"Los Angeles-Long Beach-Anaheim, CA",MB,DO,357381679.00,317636135.00,354819676.00,372175523.00,393869129.00,383071462.00,381911279.00,358090027.00,345155528.00,346172778.00,341676055.00,338943692.00,327193121.00,309997571.00,282339281.00,264343589.00,256273353.00,258291836.00,151111901.00,167856589.00,184085351.00,65318881.00
90154,9154,Los Angeles County Metropolitan Transportation Authority ,Active,Full Reporter: Operating/Building,2,"Los Angeles-Long Beach-Anaheim, CA",MB,PT,11182071.00,11650218.00,12338996.00,12974399.00,13578396.00,13717282.00,13255905.00,12895867.00,13054655.00,13413043.00,13869468.00,15228577.00,16360273.00,15692998.00,14155913.00,12991151.00,12495637.00,12303257.00,7362151.00,8429120.00,9552097.00,3120836.00
90154,9154,Los Angeles County Metropolitan Transportation Authority ,Active,Full Reporter: Operating/Building,2,"Los Angeles-Long Beach-Anaheim, CA",RB,DO,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4530517.00,9164419.00,8742205.00,8422122.00,7754858.00,7373450.00,7008626.00,6714108.00,3530482.00,3358303.00,4162794.00,1449468.00
90154,9154,Los Angeles County Metropolitan Transportation Authority ,Active,Full Reporter: Operating/Building,2,"Los Angeles-Long Beach-Anaheim, CA",VP,PT,0.00,0.00,0.00,0.00,0.00,930405.00,2209987.00,2602003.00,2842335.00,3179464.00,3503217.00,3822978.00,4055607.00,4077507.00,3892809.00,3604353.00,3313103.00,3221117.00,1605601.00,1056341.00,1330245.00,521210.00
90155,9155,City of Vacaville,Inactive,Small Systems Reporter,314,"Vacaville, CA",DR,DO,13368.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
90155,9155,City of Vacaville,Inactive,Small Systems Reporter,314,"Vacaville, CA",DR,PT,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13987.00,14288.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
90155,9155,City of Vacaville,Inactive,Small Systems Reporter,314,"Vacaville, CA",MB,DO,219675.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
90155,9155,City of Vacaville,Inactive,Small Systems Reporter,314,"Vacaville, CA",MB,PT,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,363018.00,399527.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
90156,9156,City of San Luis Obispo,Active,Full Reporter: Operating,447,"San Luis Obispo, CA",MB,PT,506437.00,660443.00,705806.00,938952.00,955287.00,863509.00,919198.00,909974.00,1032122.00,1079402.00,1120676.00,1133704.00,1126000.00,1150373.00,1160282.00,1032915.00,979085.00,978885.00,375454.00,302946.00,472705.00,220653.00
90157,9157,Access Services  ,Active,Full Reporter: Operating,2,"Los Angeles-Long Beach-Anaheim, CA",DR,PT,1859252.00,1981410.00,1876481.00,1951142.00,1896209.00,1960574.00,2119732.00,2148872.00,2896562.00,3115672.00,3414345.00,3597534.00,3910498.00,3487306.00,2608136.00,2310568.00,2211592.00,2334456.00,1588693.00,1817195.00,2258446.00,874627.00
90157,9157,Access Services  ,Active,Full Reporter: Operating,2,"Los Angeles-Long Beach-Anaheim, CA",DR,TX,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,713008.00,1718478.00,2044134.00,2195449.00,2251669.00,702752.00,749881.00,882140.00,314563.00
90159,9159,Western Contra Costa Transit Authority,Active,Full Reporter: Operating,13,"San Francisco-Oakland, CA",CB,PT,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,188466.00,218964.00,231378.00,233944.00,257293.00,278370.00,308513.00,356039.00,129395.00,96088.00,146967.00,54849.00
90159,9159,Western Contra Costa Transit Authority,Active,Full Reporter: Operating,13,"San Francisco-Oakland, CA",DR,DO,0.00,0.00,0.00,25202.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
90159,9159,Western Contra Costa Transit Authority,Active,Full Reporter: Operating,13,"San Francisco-Oakland, CA",DR,PT,64581.00,49482.00,44388.00,0.00,46237.00,42174.00,42235.00,40489.00,39979.00,41165.00,42723.00,44059.00,43319.00,42334.00,44033.00,41963.00,37289.00,35274.00,15943.00,16310.00,19280.00,5986.00
90159,9159,Western Contra Costa Transit Authority,Active,Full Reporter: Operating,13,"San Francisco-Oakland, CA",MB,PT,1264687.00,1127994.00,1140931.00,595311.00,1240514.00,1340040.00,1444092.00,1250501.00,1187865.00,1232977.00,1063223.00,1092555.00,1073506.00,1052416.00,985995.00,910079.00,848977.00,813155.00,357693.00,307493.00,443742.00,162380.00
90161,9161,City of Union City,Inactive,Small Systems Reporter,13,"San Francisco--Oakland, CA",DR,PT,0.00,12872.00,0.00,0.00,17684.00,16732.00,17973.00,17389.00,17611.00,19317.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
90161,9161,City of Union City,Inactive,Small Systems Reporter,13,"San Francisco--Oakland, CA",MB,PT,0.00,322712.00,0.00,0.00,411059.00,434187.00,450118.00,443465.00,463949.00,488065.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
90162,9162,The Eastern Contra Costa Transit Authority,Active,Full Reporter: Operating,137,"Antioch, CA",DR,PT,80360.00,40089.00,102512.00,102532.00,106430.00,108047.00,120035.00,123750.00,128758.00,127696.00,127714.00,134440.00,133514.00,129640.00,132426.00,131176.00,121481.00,124205.00,93527.00,94296.00,136436.00,67212.00
90162,9162,The Eastern Contra Costa Transit Authority,Active,Full Reporter: Operating,137,"Antioch, CA",DR,TN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24249.00,27671.00,25613.00,30968.00,11641.00
90162,9162,The Eastern Contra Costa Transit Authority,Active,Full Reporter: Operating,137,"Antioch, CA",DR,TX,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17892.00,22343.00,0.00,0.00,0.00,0.00
90162,9162,The Eastern Contra Costa Transit Authority,Active,Full Reporter: Operating,137,"Antioch, CA",MB,PT,2230879.00,1106776.00,2278023.00,2422874.00,2495974.00,2505444.00,2760526.00,2469194.00,2314303.00,2442561.00,2585911.00,2755080.00,2850629.00,2710210.00,2445156.00,2269850.00,2064554.00,1691689.00,951775.00,811176.00,904079.00,323236.00
90164,9164,Ventura County Transportation Commission,Active,Full Reporter: Operating,103,"Oxnard--San Buenaventura (Ventura), CA",CB,PT,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,425731.00,837304.00,808951.00,784225.00,757952.00,675559.00,644588.00,642198.00,287900.00,257587.00,349671.00,121730.00
90164,9164,Ventura County Transportation Commission,Active,Full Reporter: Operating,103,"Oxnard--San Buenaventura (Ventura), CA",DR,PT,155124.00,185381.00,186641.00,193101.00,220299.00,215209.00,206525.00,209595.00,216265.00,200469.00,206972.00,203290.00,175829.00,55695.00,27113.00,26399.00,36782.00,34791.00,19023.00,15299.00,17802.00,4604.00
90164,9164,Ventura County Transportation Commission,Active,Full Reporter: Operating,103,"Oxnard--San Buenaventura (Ventura), CA",MB,PT,350237.00,378685.00,433418.00,484638.00,558508.00,597853.00,743064.00,770689.00,769531.00,845630.00,443117.00,0.00,0.00,82360.00,81749.00,60780.00,53464.00,47826.00,23408.00,26329.00,40598.00,11871.00
90165,9165,City of Thousand Oaks,Inactive,Small Systems Reporter,168,"Thousand Oaks, CA",DR,PT,70695.00,72237.00,67030.00,65001.00,72480.00,68811.00,67470.00,78677.00,82202.00,89975.00,85921.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
90165,9165,City of Thousand Oaks,Inactive,Small Systems Reporter,168,"Thousand Oaks, CA",MB,PT,109605.00,126438.00,137642.00,147670.00,176826.00,183471.00,181307.00,184355.00,175816.00,180763.00,171194.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
90166,9166,LACMTA - Small Operators,Inactive,Full Reporter: Operating,2,"Los Angeles-Long Beach-Anaheim, CA",DR,PT,1040167.00,1129056.00,1290032.00,1234158.00,1328705.00,1185135.00,1237925.00,1335427.00,1462308.00,1063020.00,1039313.00,945786.00,911345.00,439509.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
90166,9166,LACMTA - Small Operators,Inactive,Full Reporter: Operating,2,"Los Angeles-Long Beach-Anaheim, CA",DR,TX,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,435476.00,459479.00,424505.00,514964.00,248847.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
90166,9166,LACMTA - Small Operators,Inactive,Full Reporter: Operating,2,"Los Angeles-Long Beach-Anaheim, CA",MB,PT,7393956.00,9376152.00,9381336.00,9906994.00,10196295.00,10138528.00,10635406.00,10674669.00,11031888.00,12183994.00,11448759.00,10748437.00,10658392.00,5298221.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
90168,9168,City of Roseville,Inactive,Small Systems Reporter,28,"Sacramento, CA",DR,PT,0.00,51128.00,0.00,0.00,42020.00,38408.00,34790.00,34463.00,31312.00,29772.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
90168,9168,City of Roseville,Inactive,Small Systems Reporter,28,"Sacramento, CA",MB,PT,0.00,317756.00,0.00,0.00,369516.00,364868.00,405145.00,379831.00,344090.00,335813.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
90169,9169,"vRide, Inc. - Valley Metro",Inactive,Full Reporter: Operating,12,"Phoenix-Mesa, AZ",VP,DO,363678.00,288924.00,275576.00,280877.00,1034810.00,1073325.00,378026.00,1264707.00,1030674.00,1097668.00,1221074.00,1197033.00,1068090.00,1177689.00,1184101.00,602608.00,0.00,0.00,0.00,0.00,0.00,0.00
90170,9170,ATC / Vancom,Inactive,Full Reporter: Operating,12,"San Francisco-Oakland, CA",DR,PT,651049.00,679676.00,709567.00,493155.00,587946.00,606949.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
90171,9171,City of Santa Clarita,Active,Full Reporter: Operating,146,"Santa Clarita, CA",CB,PT,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,270315.00,539160.00,537680.00,496364.00,469877.00,444955.00,435131.00,423155.00,188305.00,155116.00,233159.00,74845.00
90171,9171,City of Santa Clarita,Active,Full Reporter: Operating,146,"Santa Clarita, CA",DR,PT,76200.00,85910.00,81377.00,82729.00,71413.00,69172.00,47232.00,93017.00,110108.00,116384.00,119283.00,111424.00,110591.00,99852.00,99235.00,102770.00,109912.00,124320.00,57167.00,64181.00,93587.00,33645.00
90171,9171,City of Santa Clarita,Active,Full Reporter: Operating,146,"Santa Clarita, CA",MB,PT,2960964.00,3152378.00,3487578.00,3543162.00,3727396.00,3452863.00,3976581.00,4010439.00,3792068.00,3506381.00,3302785.00,2935808.00,2868460.00,2692559.00,2446345.00,2245578.00,2186746.00,2070242.00,1310638.00,1511010.00,2030443.00,634411.00
90172,9172,City of Tempe Transit Division,Inactive,Full Reporter: Operating,12,"Phoenix-Mesa, AZ",MB,PT,5628412.00,0.00,6734975.00,7115414.00,6863610.00,7062463.00,7884961.00,9133963.00,8379319.00,8588651.00,8975838.00,4395919.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
90173,9173,Transit Joint Powers Authority for Merced County,Active,Full Reporter: Operating,235,"Merced, CA",DR,PT,108732.00,112032.00,150779.00,150783.00,120150.00,117090.00,149303.00,112350.00,209113.00,198277.00,172541.00,131437.00,87871.00,54486.00,34774.00,46234.00,50902.00,51630.00,26905.00,43666.00,48795.00,18050.00
90173,9173,Transit Joint Powers Authority for Merced County,Active,Full Reporter: Operating,235,"Merced, CA",DR,TX,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1640.00,2811.00,1414.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
90173,9173,Transit Joint Powers Authority for Merced County,Active,Full Reporter: Operating,235,"Merced, CA",MB,PT,443629.00,518878.00,584484.00,772398.00,883522.00,982507.00,872615.00,837339.00,785576.00,824755.00,828874.00,798478.00,863718.00,860560.00,818239.00,816234.00,891009.00,817664.00,457728.00,352415.00,484234.00,167687.00
90174,9174,City of Benicia,Inactive,Full Reporter: Operating,203,"Vallejo, CA",DR,PT,0.00,0.00,0.00,0.00,11338.00,6661.00,5713.00,9457.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
90174,9174,City of Benicia,Inactive,Full Reporter: Operating,203,"Vallejo, CA",MB,PT,0.00,0.00,0.00,0.00,127816.00,158759.00,126578.00,44892.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
90175,9175,City of Lodi,Inactive,Small Systems Reporter,403,"Lodi, CA",DR,PT,0.00,64271.00,0.00,68041.00,66081.00,70250.00,57486.00,49096.00,32907.00,32640.00,34609.00,31744.00,32451.00,31874.00,15581.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
90175,9175,City of Lodi,Inactive,Small Systems Reporter,403,"Lodi, CA",MB,PT,0.00,326460.00,0.00,236675.00,264843.00,247479.00,242680.00,220361.00,169388.00,184222.00,176059.00,192094.00,239404.00,250458.00,125881.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
90176,9176,"Honolulu - VPSI, Inc.",Inactive,Full Reporter: Operating,54,"Urban Honolulu, HI",VP,DO,386845.00,333254.00,459542.00,373873.00,658694.00,596032.00,775433.00,696037.00,743445.00,688995.00,51596.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
90178,9178,Laidlaw Transit Services,Inactive,Full Reporter: Operating,2,"Los Angeles, CA",MB,DO,2648591.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
90179,9179,Ryder/ATE,Inactive,Full Reporter: Operating,2,"Los Angeles, CA",MB,DO,5737481.00,3170233.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
90180,9180,Coconino County Transportation Services,Inactive,Full Reporter: Operating,403,"Flagstaff, AZ",DR,DO,30012.00,26656.00,20197.00,18876.00,20351.00,21562.00,11854.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
90180,9180,Coconino County Transportation Services,Inactive,Full Reporter: Operating,403,"Flagstaff, AZ",MB,DO,213461.00,305482.00,394148.00,502466.00,691881.00,793024.00,478670.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
90182,9182,Altamont Corridor Express,Active,Full Reporter: Operating,102,"Stockton, CA",CR,DO,295810.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
90182,9182,Altamont Corridor Express,Active,Full Reporter: Operating,102,"Stockton, CA",CR,PT,0.00,606937.00,644774.00,0.00,673109.00,752286.00,864617.00,682719.00,676958.00,756719.00,850992.00,1021771.00,1153875.00,1255203.00,1294688.00,1322180.00,1479150.00,1491754.00,399181.00,228181.00,389289.00,158581.00
90185,9185,MTS Contract Services,Inactive,Full Reporter: Operating,15,"San Diego, CA",DR,PT,625781.00,433702.00,504050.00,572593.00,593582.00,602659.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
90185,9185,MTS Contract Services,Inactive,Full Reporter: Operating,15,"San Diego, CA",MB,PT,11650440.00,13026524.00,15681843.00,18145737.00,18591351.00,20517260.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
90186,9186,San Francisco Paratransit,Inactive,Full Reporter: Operating,12,"San Francisco-Oakland, CA",DR,PT,1321066.00,1334030.00,1295284.00,1252828.00,1181610.00,1156921.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
90188,9188,County of San Diego Transit System,Inactive,Full Reporter: Operating,15,"San Diego, CA",DR,PT,181948.00,154102.00,140609.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
90188,9188,County of San Diego Transit System,Inactive,Full Reporter: Operating,15,"San Diego, CA",MB,PT,4495493.00,4545951.00,4459530.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
90189,9189,National City Transit,Inactive,Full Reporter: Operating,15,"San Diego, CA",MB,PT,1859803.00,1774614.00,1640291.00,1678816.00,1690470.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
90192,9192,Yuma Metropolitan Planning Organization,Inactive,Full Reporter: Operating,238,"Yuma, AZ-CA",DR,PT,0.00,0.00,58612.00,54894.00,60661.00,46589.00,29566.00,34302.00,23918.00,20308.00,4818.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
90192,9192,Yuma Metropolitan Planning Organization,Inactive,Full Reporter: Operating,238,"Yuma, AZ-CA",MB,PT,0.00,0.00,38261.00,149039.00,232721.00,254203.00,310107.00,327376.00,298528.00,253205.00,159588.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
